doc_id,sent_id,text,source_type,file_name
DDI-DrugBank.d325,DDI-DrugBank.d325.s14,"It is suggested that in patients receiving dopamine HCl, alternatives to phenytoin should be used if anticonvulsant therapy is needed.",drugbank,Dopamine_ddi.xml
DDI-DrugBank.d93,DDI-DrugBank.d93.s0,"Clinical trials have indicated that Pulmozyme can be effectively and safely used in conjunction with standard cystic fibrosis therapies including oral, inhaled and/or parenteral antibiotics, bronchodilators, enzyme supplements, vitamins, oral or inhaled corticosteroids, and analgesics.",drugbank,Dornase Alfa_ddi.xml
DDI-DrugBank.d93,DDI-DrugBank.d93.s1,No formal drug interaction studies have been performed.,drugbank,Dornase Alfa_ddi.xml
DDI-DrugBank.d34,DDI-DrugBank.d34.s0,"Although acid-base and electrolyte disturbances were not reported in the clinical trials with dorzolamide, these disturbances have been reported with oral carbonic anhydrase inhibitors and have, in some instances, resulted in drug interactions (e.g., toxicity associated with high-dose salicylate therapy).",drugbank,Dorzolamide_ddi.xml
DDI-DrugBank.d34,DDI-DrugBank.d34.s1,"Therefore, the potential for such drug interactions should be considered in patients receiving dorzolamide.",drugbank,Dorzolamide_ddi.xml
DDI-DrugBank.d267,DDI-DrugBank.d267.s0,Prior administration of succinylcholine has no clinically important effect on the neuromuscular blocking action of NUROMAX.,drugbank,Doxacurium chloride_ddi.xml
DDI-DrugBank.d267,DDI-DrugBank.d267.s1,The use of NUROMAX before succinylcholine to attenuate some of the side effects of succinylcholine has not been studied.,drugbank,Doxacurium chloride_ddi.xml
DDI-DrugBank.d267,DDI-DrugBank.d267.s2,There are no clinical data on concomitant use of NUROMAX and other nondepolarizing neuromuscular blocking agents.,drugbank,Doxacurium chloride_ddi.xml
DDI-DrugBank.d267,DDI-DrugBank.d267.s3,"Isoflurane, enflurane, and halothane decrease the ED50 of NUROMAX by 30% to 45%.",drugbank,Doxacurium chloride_ddi.xml
DDI-DrugBank.d267,DDI-DrugBank.d267.s4,These agents may also prolong the clinically effective duration of action by up to 25%.,drugbank,Doxacurium chloride_ddi.xml
DDI-DrugBank.d267,DDI-DrugBank.d267.s5,"Other drugs which may enhance the neuromuscular blocking action of nondepolarizing agents such as NUROMAX include certain antibiotics (e. g., aminoglycosides, tetracyclines, bacitracin, polymyxins, lincomycin, clindamycin, colistin, and sodium colistimethate), magnesium salts, lithium, local anesthetics, procainamide, and quinidine.",drugbank,Doxacurium chloride_ddi.xml
DDI-DrugBank.d267,DDI-DrugBank.d267.s6,"As with some other nondepolarizing neuromuscular blocking agents, the time of onset of neuromuscular block induced by NUROMAX is lengthened and the duration of block is shortened in patients receiving phenytoin or carbamazepine.",drugbank,Doxacurium chloride_ddi.xml
DDI-DrugBank.d332,DDI-DrugBank.d332.s0,Administration of doxapram to patients who are receiving sympathomimetic or monoamine oxidase inhibiting drugs may result in an additive pressor effect .,drugbank,Doxapram_ddi.xml
DDI-DrugBank.d332,DDI-DrugBank.d332.s1,"In patients who have received muscle relaxants, doxapram may temporarily mask the residual effects of muscle relaxant drugs.",drugbank,Doxapram_ddi.xml
DDI-DrugBank.d332,DDI-DrugBank.d332.s2,"In patients who have received general anesthesia utilizing a volatile agent known to sensitize the myocardium to catecholamines, administration of doxapram should be delayed until the volatile agent has been excreted in order to lessen the potential for arrhythmias, including ventricular tachycardia and ventricular fibrillation.",drugbank,Doxapram_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s0,Most (98%) of plasma doxazosin is protein bound.,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s1,"In vitro data in human plasma indicate that doxazosin mesylate has no effect on protein binding of digoxin, warfarin, phenytoin or indomethacin.",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s2,There is no information on the effect of other highly plasma protein bound drugs on doxazosin binding.,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s3,"Doxazosin mesylate has been administered without any evidence of an adverse drug interaction to patients receiving thiazide diuretics, beta-blocking agents, and nonsteroidal anti-inflammatory drugs.",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s4,"In a placebo-controlled trial in normal volunteers, the administration of a single 1 mg dose of doxazosin on day 1 of a four-day regimen of oral cimetidine (400 mg twice daily) resulted in a 10% increase in mean AUC of doxazosin (p=0.006), and a slight but not statistically significant increase in mean Cmax and mean half-life of doxazosin.",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s5,The clinical significance of this increase in doxazosin AUC is unknown.,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s6,"In clinical trials, doxazosin mesylate tablets have been administered to patients on a variety of concomitant medications;",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s7,"while no formal interaction studies have been conducted, no interactions were observed.",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s8,Doxazosin mesylate tablets have been used with the following drugs or drug classes: 1.,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s9,"Analgesic/anti-inflammatory (e.g., acetaminophen, aspirin, codeine and codeine combinations, ibuprofen, indomethacin).",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s10,2,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s11,"Antibiotics (e.g., erythromycin, trimethoprim and sulfamethoxazole, amoxicillin).",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s12,3,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s13,"Antihistamines (e.g., chlorpheniramine).",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s14,4,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s15,"Cardiovascular agents (e.g., atenolol, hydrochlorothiazide, propranolol).",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s16,5,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s17,Corticosteroids.,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s18,6,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s19,"Gastrointestinal agents (e.g., antacids).",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s20,7,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s21,Hypoglycemics and endocrine drugs.,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s22,8,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s23,"Sedatives and tranquilizers (e.g., diazepam).",drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s24,9,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d367,DDI-DrugBank.d367.s25,Cold and flu remedies.,drugbank,Doxazosin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s0,Drugs Metabolized by P450 2D6: The biochemical activity of the drug metabolizing isozyme cytochrome P450 2D6 (debrisoquin hydroxylase) is reduced in a subset of the Caucasian population (about 7-10% of Caucasians are so-called poor metabolizers);,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s1,"reliable estimates of the prevalence of reduced P450 2D6 isozyme activity among Asian, African and other populations are not yet available.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s2,Poor metabolizers have higher than expected plasma concentrations of tricyclic antidepressants (TCAs) when given usual doses.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s3,"Depending on the fraction of drug metabolized by P450 2D6, the increase in plasma concentration may be small, or quite large (8-fold increase in plasma AUC of the TCA).",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s4,"In addition, certain drugs inhibit the activity of this isozyme and make normal metabolizers resemble poor metabolizers.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s5,An individual who is stable on a given dose of TCA may become abruptly toxic when given one of these inhibiting drugs as concomitant therapy.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s6,The drugs that inhibit cytochrome P450 2D6 include some that are not metabolized by the enzyme (quinidine;,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s7,"cimetidine) and many that are substrates for P450 2D6 (many other antidepressants, phenothiazines, and the Type 1C antiarrhythmics propafenone and flecainide).",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s8,"While all the selective serotonin reuptake inhibitors (SSRIs), e.g., citalopram, escitalopram, fluoxetine, sertraline, and paroxetine, inhibit P450 2D6, they may vary in the extent of inhibition.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s9,The extent to which SSRI-TCA interactions may pose clinical problems will depend on the degree of inhibition and the pharmacokinetics of the SSRI involved.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s10,"Nevertheless, caution is indicated in the co-administration of TCAs with any of the SSRIs and also in switching from one class to the other.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s11,"Of particular importance, sufficient time must elapse before initiating TCA treatment in a patient being withdrawn from fluoxetine, given the long half-life of the parent and active metabolite (at least 5 weeks may be necessary).",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s12,Concomitant use of tricyclic antidepressants with drugs that can inhibit cytochrome P450 2D6 may require lower doses than usually prescribed for either the tricyclic antidepressant or the other drug.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s13,"Furthermore, whenever one of these other drugs is withdrawn from co-therapy, an increased dose of tricyclic antidepressant may be required.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s14,It is desirable to monitor TCA plasma levels whenever a TCA is going to be co-administered with another drug known to be an inhibitor of P450 2D6.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s15,Doxepin is primarily metabolized by CYP2D6 (with CYP1A2  and  CYP3A4 as minor pathways).,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s16,"Inhibitors or substrates of CYP2D6 (i.e., quinidine, selective serotonin reuptake inhibitors [SSRIs]) may increase the plasma concentration of doxepin when administered concomitantly.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s17,The extent of interaction depends on the variability of effect on CYP2D6.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s18,The clinical significance of this interaction with doxepin has not been systematically evaluated.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s19,MAO Inhibitors: Serious side effects and even death have been reported following the concomitant use of certain drugs with MAO inhibitors.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s20,"Therefore, MAO inhibitors should be discontinued at least two weeks prior to the cautious initiation of therapy with SINEQUAN.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s21,"The exact length of time may vary and is dependent upon the particular MAO inhibitor being used, the length of time it has been administered, and the dosage involved.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s22,Cimetidine: Cimetidine has been reported to produce clinically significant fluctuations in steady-state serum concentrations of various tricyclic antidepressants.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s23,"Serious anticholinergic symptoms (i.e., severe dry mouth, urinary retention and blurred vision) have been associated with elevations in the serum levels of tricyclic antidepressant when cimetidine therapy is initiated.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s24,"Additionally, higher than expected tricyclic antidepressant levels have been observed when they are begun in patients already taking cimetidine.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s25,"In patients who have been reported to be well controlled on tricyclic antidepressants receiving concurrent cimetidine therapy, discontinuation of cimetidine has been reported to decrease established steady-state serum tricyclic antidepressant levels and compromise their therapeutic effects.",drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s26,Alcohol: It should be borne in mind that alcohol ingestion may increase the danger inherent in any intentional or unintentional SINEQUAN overdosage.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s27,This is especially important in patients who may use alcohol excessively.,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d223,DDI-DrugBank.d223.s28,Tolazamide: A case of severe hypoglycemia has been reported in a type II diabetic patient maintained on tolazamide (1 gm/day) 11 days after the addition of doxepin (75 mg/day).,drugbank,Doxepin_ddi.xml
DDI-DrugBank.d127,DDI-DrugBank.d127.s0,No formal drug interaction studies have been conducted with DOXIL  .,drugbank,Doxorubicin_ddi.xml
DDI-DrugBank.d127,DDI-DrugBank.d127.s1,"Until specific compatibility data are available, it is not recommended that DOXIL  be mixed with other drugs.",drugbank,Doxorubicin_ddi.xml
DDI-DrugBank.d127,DDI-DrugBank.d127.s2,DOXIL  may interact with drugs known to interact with the conventional formulation of doxorubicin HCl.,drugbank,Doxorubicin_ddi.xml
DDI-DrugBank.d500,DDI-DrugBank.d500.s0,"Because tetracyclines have been shown to depress plasma prothrombin activity, patients who are on anticoagulant therapy may require downward adjustment of their anticoagulant dosage.",drugbank,Doxycycline_ddi.xml
DDI-DrugBank.d500,DDI-DrugBank.d500.s1,"Since bacteriostatic drugs may interfere with the bactericidal action of penicillin, it is advisable to avoid giving tetracyclines in conjunction with penicillin.",drugbank,Doxycycline_ddi.xml
DDI-DrugBank.d500,DDI-DrugBank.d500.s2,"Absorption of tetracyclines is impaired by antacids containing aluminum, calcium, or magnesium, and iron-containing preparations.",drugbank,Doxycycline_ddi.xml
DDI-DrugBank.d500,DDI-DrugBank.d500.s3,Absorption of tetracycline is impaired by bismuth subsalicylate.,drugbank,Doxycycline_ddi.xml
DDI-DrugBank.d500,DDI-DrugBank.d500.s4,"Barbiturates, carbamazepine, and phenytoin decrease the half-life of doxycycline.",drugbank,Doxycycline_ddi.xml
DDI-DrugBank.d500,DDI-DrugBank.d500.s5,The concurrent use of tetracycline and Penthrane (methoxyflurane) has been reported to result in fatal renal toxicity.,drugbank,Doxycycline_ddi.xml
DDI-DrugBank.d500,DDI-DrugBank.d500.s6,Concurrent use of tetracycline may render oral contraceptives less effective.,drugbank,Doxycycline_ddi.xml
DDI-DrugBank.d500,DDI-DrugBank.d500.s7,Drug/Laboratory Test Interactions False elevations of urinary catecholamine levels may occur due to interference with the fluorescence test.,drugbank,Doxycycline_ddi.xml
DDI-DrugBank.d387,DDI-DrugBank.d387.s0,"Potential drug interactions for doxylamine include, increased sedation if doxylamine is combined with other CNS depressant drugs.",drugbank,Doxylamine_ddi.xml
DDI-DrugBank.d387,DDI-DrugBank.d387.s1,Antihistamines may partially counteract the anticoagulation effects of heparin or warfarin.,drugbank,Doxylamine_ddi.xml
